,Unnamed: 0,Comentario,Nome,Data,Comentario_Limpo,Sentimento
136,136,"Just ended up playing this game. Or, better say, the graphic novel or game **** I would like to address this review to the developers, the once greatest Konami studio. And it is a message to all the SH fans, who made this way from the original trilogy up to the present-day flop. To be more precise and logical, I would like to start with an impression from gameplay, which is absolutely absent. After approximately an hour of runs and wanderings in the same building there is only one puzzle figuring out the code in the school hallways. Staring a graphic shader and presents greatly contributes to a VR-art object that hide an absolute abyss. No sensible message, the lack of details or any sort of connection with the previous parts.A completely disjointed plot has nothing to do with the CONCEPT of SH. The teenagers' conflicts, involving typical puberty dilemmas and all the consequences of hormonal transitioning, are passed off as THE PROBLEM OF THE SAME LEVEL OF SERIOUNESS AS THE TRAGEDY **** BURNED ALIVE, A MAN WHOSE WIFE IS DEAD FROM HIS OWN HANDS AND A DOZEN OF CHARACTERS SUFFERING SEVERE PSCHOLOGICAL DILEMMAS. It is not an “undeveloped moment” – it is a LIE. Konami’s LIE and manipulation of their loyal fanbase. I need you all to UNDERSTAND this CLEARLY, my dear friends, following the downfall of such an amazing, ernest, starting with the Ascension and the mobile game and ending up like this.This PRODUCT – and nothing more than it - serves the sneaky, greedy, commercial strategy of the new heads of Konami to draw the attention of young woke solvent auditory to their soulless product. The NEW Konami, that fired Hideo Kojima. The NEW Konami, that treats the new players as walking wallets, easily charmed by their **** NEW being tongue-in-cheek to their heritage Konami, you guys.",I_am_Sophie,2024-02-03,ended playing game better say graphic novel game would like address review developer greatest kami studio message sh fan made way original trilogy presently flop precise logical would like start impression gameplay absolutely absent approximately hour run wandering building one puzzle figuring code school hallway staring graphic shade present greatly contributes part object hide absolute abyss sensible message lack detail sort connection previous parts completely disjointed plot nothing concept sh teenager conflict involving typical puberty dilemma consequence hormonal transitioning passed problem level seriousness tragedy burned alive man whose wife dead hand dozen character suffering severe psychological dilemma “ undeveloped moment ” – lie kami ’ lie manipulation loyal fanbase need understand clearly dear friend following downfall amazing ernest starting ascension mobile game ending like tristis product – nothing self sneaky greedy commercial strategy new head kami draw attention young woke solvent auditory goalless product new kami fired video jima new kami treat new player walking wallet easily charmed new tongueincheek heritage kami guy,positivo
137,137,Es un juego bastante bueno la verdad no me esperaba mucho por ser gratis pero de verdad vale la pena,Phoenixbugarin,2024-02-03,pretty good game truth expect much free really worth,positivo
138,138,"Buen inicio para el renacer de la saga, a los que se quejan de que es solo caminar están demasiados acostumbrados a las armas y eso no esta tan bien, disfruten el viaje",Mike,2024-02-03,good start rebro saga complain walking accustomed weapon good enjoy trip,positivo
139,139,"Um simulador de caminhada, tendo uma duração inferior a duas horas,..........................................................",Stivali,2024-02-03,walk simulator duration le two hour,neutro
140,140,"Silent Hill is back, lot of comments are from people that doesn't get an idea about what is Silent Hill about, the vibes, the horror and suspense, finally we have more content and I'm happy to live in this homecoming age",FOX,2024-02-03,silent hill back lot comment people doesnt get idea silent hill vibe horror suspense finally content im happy live homecoming age,neutro
141,141,"Para mi es un buen juego no todos los juegos tratan temas de problemas sociales lo cual  a mi me agrada , no todo es malo ni bueno creo para ser un juego gratuito es algo bueno y logra dar un mensaje bueno al final 
Los gráficos y jugabilidad le dan esa atmósfera se un silent hill , la cámara en primer persona da un enfoque nuevo en la saga",JuanSH,2024-02-03,good game game deal graphic gameplay give atmosphere silent hill camera first person give new approach saga,positivo
142,142,"Na minha opinião eu achei o jogo razoável, mesmo tendo uma história curta e confusa,  porém a grande decepção para mim e para muitos platinadores foi o fato do jogo não ter o recurso de troféus, sendo que até joguinhos bem simples como frogo, jump e muitos outros tem!",SINIST,2024-02-03,opinion found game reasonable even though short confused story great disappointment many platinum fact game trophy feature even simple game like frog jump anomaly others,positivo
143,143,"this game was honestly perfect, its like a video game version of a “12 episode anime” and a damn good one at that amazing story and the chases were thrilling due to the monster teleporting in front of the door you open every now and then i highly recommend EVERYone to play it",Iso_dbz,2024-02-03,game honestly perfect like video game version “ episode anime ” damn good one amazing story chase thrilling due monster teleporting front door open every highly recommend everyone play,positivo
144,144,Increíble juego excelentes gráficos muy buena trama y entretenido no entiendo porqué los críticos son tan duros con el en primera se agradece que sea gratis,Donpollo,2024-02-03,incredible game excellent graphic good plot entertaining dont understand critic hard first,positivo
145,145,"Critics and fans are being too harsh on this game.  First of all, it's free and that's appreciated.  Technically it is impeccable, the graphics are impressive. The scenery and monster design are remarkable and by far the best part of the package. The story and dialogues are somewhat weak.  But ultimately I enjoyed my time playing The Short Message and it managed to make me feel scared and uncomfortable in some parts.",tomason,2024-02-02,critic fan harsh game first free thats appreciated technically impeccable graphic impressive scenery monster design remarkable far best part package story dialogue somewhat weak ultimately enjoyed time playing short message managed make feel scared uncomfortable part,positivo
146,146,"It does have some issues, performance to be precise when being in the other world, its usually not my style, but I didnt disliked it, so thats a start. Technically is a psychological horror

Graphics are good and overall enjoyable for what it So IMO: 8/10",NightLord-_,2024-02-02,issue performance precise world usually style didnt disliked thats start technically psychological horror graphic good overall enjoyable imo,positivo
147,147,"Really good game, the history is really powerful and make you think about it. This game had a lot of hates, don't deserve that",KELEO,2024-02-02,really good game history really powerful make think game lot hate dont deserve,positivo
148,148,"Um bom jogo, de graça com uma duração boa. Parabéns a Konami pelo jogo, muitas empresas cobrariam.",Dogger,2024-02-02,good game free good durationcongratulations kami game many company would charge,positivo
149,149,"The theme is important, but the execution is horrible, it's a theme that I take seriously, but playing that made me not take it **** performance is **** the dubbing is bad, the narration makes everything boring, the parts where something happens are unplayable scenes. The game is tedious.",MatadorVoraz,2024-02-02,theme important execution horrible theme take seriously playing made take performance dubbing bad narration make everything boring part something happens playable scene game tedious,negativo
300,300,Silent Hill The Short Message is nothing but a masterpiece and for all of this amazing journey to be free is overwhelming,Monstert_t,2024-02-02,silent hill short message nothing masterpiece amazing journey free overwhelming,negativo
301,301,"How can you complain, it's free

This game helps if you're waiting for Silent hill 2 remake, you literally have nothing to lose",Shaun,2024-02-02,complain free game help youre waiting silent hill remake literally nothing lose,positivo
302,302,"This. ****.Silent.Hill.
Is. ****.Silent.Hill.
Not. ****.Silent.Hill.
Silent. ****.Silent.Hill.
Hill. ****.Silent.Hill.",cocukyiyorum,2024-02-02,silenthill silenthill silenthill silent silenthill hill silenthill,neutro
303,303,"Chase sections are so bad that brings the rating down by a lot, rest of the game i kinda like it but pls dont put chase **** like this in Silent hill 2 pls",Black,2024-02-02,chase section bad brings rating lot rest game kinda like pls dont put chase like silent hill pls,negativo
304,304,This has nothing to do with Silent Hill. It's nice that it's free an all and the story is important - even if I would have liked a different approach to it - but this game should have a totally different name. Doesn't fit to be a Silent Hill game.,Verelan,2024-02-02,nothing silent hill nice free story important even would liked different approach game totally different name doesnt fit silent hill game,positivo
305,305,"The short messagees un juego de terror psicológico que sumerge a los jugadores en un oscuro, donde la realidad se entrelaza con pesadillas. Con una narrativa intrigante y atmósfera inquietante, el juego evoca miedo a través de la exploración. La banda sonora, junto con el diseño sonoro, intensifica la experiencia, creando un ambiente único que sigue siendo una referencia en el género. Silent Hill ha dejado una huella duradera al fusionar una trama envolvente con elementos visuales y sonoros impactantes, estableciéndose como un clásico del terror psicológico",LosGamerVideo,2024-02-02,short messages psychological horror game immersed player dark reality intertwined nightmareswith intriguing narrative disturbing atmosphere game evokes fear explorationthe soundtrack together sound design intensifies experience creating unique environment remains reference gendersilent hill left lasting mark merging surround plot shocking visual sound element establishing classic psychological terror,negativo
306,306,"Overall was a good game but has some flaws. I think the story could have been told a bit better but the graphics, sound design and atmosphere were on point.",TwstdDmnsns,2024-02-02,overall good game flaw think story could told bit better graphic sound design atmosphere point,positivo
307,307,[SPOILER ALERT: This review contains spoilers.],Danielcastillo,2024-02-02,spoiler alert review contains spoiler,positivo
308,308,"This game may be free, but still not worth the time. Strangely written story with a few cringy moments. The only time the emotion landed was during the protagonist backstory. Unfortunately follows the trope of horror games giving the majority of the story through lengthy written pages rather than showing you. The “monster” was somewhat interesting but felt disconnected from the story. Main positive of the game is the visuals, but they don’t come without performance issues (frame drops) during the few faster run away sections. The game has an unsettling environment, but feels like it forgets at times it’s supposed to be a horror game in the face of its narrative. Very few parts are actually what I would call scary.",Kevincorvette,2024-02-02,game may free still worth time strangely written story bring moment time emotion landed protagonist backstory unfortunately follows trope horror game giving majority story lengthy written page rather showing “ monster ” somewhat interesting felt disconnected story main positive game visuals ’ come without performance issue frame drop faster run away section game unsettling environment feel like forgets time ’ supposed horror game face narrative part actually would call scary,negativo
309,309,"Incredible game, the fans just **** af they want a game about 30 years ago. If you want that, play the originals. Amazing horror game for the new generation, the humans that cannot adapt to the new era.. there are just one destiny for you guys rip.
Stunning game!!",thomas,2024-02-02,incredible game fan af want game year ago want play original amazing horror game new generation human adapt new era one destiny guy rip stunning game,positivo
310,310,"Back to the esence of the 1st Silent Hill overwhelming.
The critics have no clue of what is going on.",Ghostblade,2024-02-02,back essence st silent hill overwhelming critic clue going,negativo
311,311,"Let's start with the good (there isn't a lot): this game doesn't have any bugs and is pretty polished over all. It's also free so I can't complain too much. Anyway, now here's the bad: the worst part is that this game is not scary. There is basically no scary atmosphere and only one monster, the design of which isn't terrifying at all btw. Theres about 4 or 5 chase sequemces, which are also not scary, but more so annoying. You basically do loops around the monster and continue. The final confrontation is so disorienting that I almost quit right there. The story is fine, it handles some important topics, but there is a twist at the beginning which anyone can see coming from a mile away, and character development that could have happened in the first 10 minutes of the game doesn't happen until the last few minutes for no reason. The way the story is told is also so annoying. It stops you in your tracks every few minutes in an unorganic way most of the time to show you a cutscene and move the plot along. In total there was probably one segment I really enjoyed, because it shows what it wants to say in an organic and original way without relying on cutscenes. I also did not like the protagonist all too much. This is definitaly not a silent hill game. I'd ve com9laining way more, but again, I can't really argue with the price of free too much.",Peanuts_dx,2024-02-02,let start good isnt lot game doesnt bug pretty polished also free cant complain much anyway here bad worst part game scary basically scary atmosphere one monster design isnt terrifying btw there chase sequences also scary annoying basically loop around monster continue final confrontation disorienting almost quit right story fine handle important topic twist beginning anyone see coming mile away character development could happened first minute game doesnt happen last minute reason way story told also annoying stop track every minute inorganic way time show cutscene move plot along total probably one segment really enjoyed show want say organic original way without relying cutscenes also like protagonist much definitely silent hill game id complaining way cant really argue price free much,neutro
312,312,"This is not Silent Hill, this is a pathetic imitation from people who do not understand what a game is. Bring back Team Silent, bring back the legendary creators who know how to pull the strings of the soul of every player, who has at least once understood the essence of Silent Hill.",borsh,2024-02-02,silent hill pathetic imitation people understand game bring back team silent bring back legendary creator know pull string soul every player least understood essence silent hill,negativo
313,313,"A great short game for Slient Hill saga, bring real topics with carefoul and with sense, and the little history is just but correct, graphics, gameplay and sound are really great, waiting more for future games with Konami.",KwAll,2024-02-02,great short game client hill saga bring real topic careful sense little history correct graphic gameplay sound really great waiting future game kami,positivo
314,314,"SILENT HILL: The Short Message. Masahiro Ito's art continues to impress with the creation of this new Cherry Blossom monster and Akira Yamaoka's OST is perfect. 
It is a great visual and sound experience and a modern and very strong narrative about suicide that I really liked this new approach as a Silent Hill: The Short Message and I loved the story and It's the best possible return this franchise could ask for, and I'm sure this will be fondly remembered.
It is also an experience that the development team has given us for free",AtomosFabian,2024-02-02,silent hill short message masahiro its art continues impress creation new cherry blossom monster air yamaokas ost perfect great visual sound experience modern strong narrative suicide really liked new approach silent hill short message loved story best possible return franchise could ask im sure fondly remembered also experience development team given u free,positivo
315,315,[SPOILER ALERT: This review contains spoilers.],Edskeletor,2024-02-02,spoiler alert review contains spoiler,positivo
316,316,Another generic horror game with the name silent hill that has nothing silent hill in it,Skeletor,2024-02-02,another generic horror game name silent hill nothing silent hill,negativo
317,317,"I will give this a 7 but in reality it's a 9/10 for the story, and 9/10 for sound design a 8/10 for its graphics. A 7/10 for its performance. A 2/10 for its gameplay. Its an absolute chore to play since its a walking simulator that has you finding objects to continue along its narrative path, that thankfully has a hauntingly beautiful message. Art work is involved in this story that for how beautiful it is, carries an absolute stark contrasting dark message behind the meaning of the art work. A story of jealousy, self doubt, regret, neglect, rage, and suicide touches up on a lot of potential triggers for people, its not a pretty narrative ride but a very meaningful one. I'm glad this experience is free, the gameplay is non existent but it was so worth it to see supernatural elements and what story was unfolding.",J_Dubs,2024-02-02,give reality story sound design graphic performance gameplay absolute core play since walking simulator finding object continue along narrative path thankful haunting beautiful message art work involved story beautiful carry absolute stark contrasting dark message behind meaning art work story jealousy self doubt regret neglect rage suicide touch lot potential trigger people pretty narrative ride meaningful one im glad experience free gameplay non existent worth see supernatural element story unfolding,positivo
318,318,Definitely worth a play through despite being mildly frustrating at times!!,emmz,2024-02-02,definitely worth play despite mildly frustrating time,positivo
319,319,"Se que muchos caen en que puede ser un Layers of fear, pero ambientalmente y en su banda sonora, sé que silent hill está allí, para ser un juego gratuito me parece perfecto, su ambientación es muy buena y excelente diseño del enemigo que nos persigue, no es frutrante como mencionan algunos medios, es una buena introduccion a lo que se puede venir a futuro.",Betogrind,2024-02-02,know many fall layer fear environmentally soundtrack know silent hill free game seems perfect atmosphere good excellent design enemy persecuted u fruitful medium mention good introduction come future,positivo
320,320,"This game probably deserves a 7, but i want for this game to be a good fresh and new start for Konami. I wish that they continue in this direction. It reminds me of PT,  the music has that old school Silent Hill vibe, the fog looks very good, from what i was from the apartments balcony. I would be so happy is this is what SH will be in the series. Only con in this game are the chase sequences. They can be confusing, boring and repetitive. Everything else is good, i had much lower expectations from Konami. You have my support for these kind of games.",filip,2024-02-02,game probably deserves want game good fresh new start kami wish continue direction reminds pt music old school silent hill vibe fog look good apartment balcony would happy sh series con game chase sequence confusing boring repetitive everything else good much lower expectation kami support kind game,positivo
321,321,"Es muy bueno, lo recomiendo porque es bueno y me gusta mucho y la historia es de 10.",El,2024-02-02,good recommend good like lot story,positivo
322,322,A walking simulator with an important message and good art/graphics and that is all it has to offer,Orbstein,2024-02-02,walking simulator important message good artgraphics offer,positivo
323,323,Great experience. The Short Message understand that IS The silent Hill universe,Videoyugador,2024-02-02,great experience short message understand silent hill universe,positivo
324,324,"The future of SH looks exciting! Amazing music, amazing setting, the monster design is awesome, and the other world is creepy as hell specially on the last chapter. The story was kinda meh at the beginning but it keeps improving and it goes to some really DARK places. It was a solid short (and free) experience :)",Juvipica,2024-02-02,future sh look exciting amazing music amazing setting monster design awesome world creepy hell specially last chapter story kinda meh beginning keep improving go really dark place solid short free experience,positivo
325,325,Muy buen juego se siente como un Silent hill Akira yamaoka buena música como siempre y bien diseño de masahiro ito,Edgarzeropoe,2024-02-02,good game feel like silent hill air yamaha good music always well design masahiro ito,positivo
326,326,"After ascension, the outlook for this ""resurrection"" did not look good, but this game (or minigame) is a clear hit on the table.

Along with **** Memories, it is the only game that has understood the essence of what a silent hill is, and the most surprising thing is that it is capable of doing so in a tiny setting. It has been read somewhere that it is boring and not scary, I'm sorry but the story grabs you and its ""sakura head"" doesn't scare you, nor will any other creature from any previous game.

Tributes to classic games, a good soundtrack and a very powerful message and reflection (whether you like the game or not, the message is devastating) make this experience an essential part of the **** it's also free.

The best: a true silent hill.

The worst thing: if it doesn't get a 10 from me, it's because of the dubbing of the cinematics.",TheLastSpartan,2024-02-02,ascension outlook resurrection look good game mitigate clear hit table along memory game understood essence silent hill surprising thing capable tiny setting read somewhere boring scary im sorry story grab sakura head doesnt scare creature previous game tribute classic game good soundtrack powerful message reflection whether like game message devastating make experience essential part also free best true silent hill worst thing doesnt get dubbing cinematic,positivo
327,327,"For a free Download and a shadow drop of an experience Silent HillThe Short Message gives a pleasant PT (ps4 silent hill demo) feel. What starts as a midterm with a bright environment and innocent look for presumable friend, slowly turns into a deeper story that gets darker and darker. The chase scenes are enough to get your heart beating. A clear message to the modern toxicities in life such as social media and bringing awareness to Suicide and mental health that has suffered greatly more due to Covid. I also like how it shows the grey situations of everyone involved and the whys. The story has captivating points and I enjoyed the ending. Would love to see more fun and scary variations releases as this. 

Honestly surprised by such low scores for a game that was absolutely free and having the strong message and suspenseful gameplay it has. There are cool twists too. I’d say check it out for sure",XapolloX,2024-02-02,free download shadow drop experience silent hilltop short message give pleasant pt p silent hill demo feel start midterm bright environment innocent look presumably friend slowly turn deeper story get darker darker chase scene enough get heart beating clear message modern toxicity life social medium bringing awareness suicide mental health suffered greatly due covid also like show grey situation everyone involved why story captivating point enjoyed ending would love see fun scary variation release honestly surprised low score game absolutely free strong message suspenseful gameplay cool twist ’ say check sure,positivo
328,328,"Well worth a look if you want some story-driven psychological horror for free. It certainly contains some heavy themes, so do approach with care.",JearoonDragon,2024-02-02,well worth look want storydriven psychological horror free certainly contains heavy theme approach care,positivo
329,329,[SPOILER ALERT: This review contains spoilers.],GeraltRUS,2024-02-02,spoiler alert review contains spoiler,positivo
330,330,"A short, free, and rather terrifying experience with a lot of heart, Silent Hill: The Short Message is beautiful and bold step forward for a franchise that almost faded away into mediocrity.",haVen,2024-02-02,short free rather terrifying experience lot heart silent hill short message beautiful bold step forward franchise almost faded away mediocrity,positivo
331,331,"Its good intro for first timer, its gave you creepy spin chill, sound ,and graphics, and the atmosphere that whats i am looking for in Horror game . Must try this game",AmroXI,2024-02-02,good intro first timer gave creepy spin chill sound graphic atmosphere whats looking horror game must try game,negativo
332,332,"While gameplay is minimal, Silent Hill: The Short Message’s attempt to take on a current and disturbing issue in today’s young adult population worldwide is one which delivers in many ways with only minor mis-steps.

Older gamers may check out of the story on this one early, as it feels targeted toward a younger audience. That said, if you can get past the simplicity and younger focus of the storyline, there is a good “lost in the maze” effect. This effect applies to both of the two starkly different environments and gameplay sections. In one, you are lost in the maze of your thoughts, trying to decipher your reality. In the other, you’re lost in the maze of your despair, trying to escape your demons. This leads to intrigue and frustration in both sections as you try to understand more about the main character and her internal struggles.

The Konami hate is strong in today’s gaming world, justifiably. That said, critics claiming the game’s story and gameplay are lacking are missing two key points. 1.) This is not a who-done-it or what-really-happened story. The answer to those questions becomes clear early. Instead it is a journey through personal trauma and a commentary on the chain of abuse often found carving trauma through generation after generation. I am happy for those critics who missed this, as it likely means they had relatively traumaless lives. 2.) It is a narrative based journey. A completely free narrative based journey. This means the lack of intriguing “buttonology” (yes, I made that up) associated with its gameplay is more than acceptable. Yes, the game lacks depth in variation as you go from what is basically a walk and discover scenario to a run and survive scenario repeatedly over the course of the three chapters, but it’s a 2-2.5 hour game designed to tell a story through narrative and atmosphere. Silent Hill has never had the most engaging, varied, or intriguing gameplay. Anyone who says otherwise is wearing nostalgia glasses. Let’s stop dumping on any new Silent Hill stuff simply because it’s the hip, cool, and expected thing to do these days. 

The only real complaint I had with the game was its lack of graphical consistency. It looks amazing in parts, with a real next gen feel. In some moments, though, it feels like something I’ve seen out of a late-generation PS3 game. Overall, a solid 7/10, which still doesn’t give me faith in Konami’s ability to properly handle the Silent Hill IP moving forward. But, hey, it’s a start.",GoFasters,2024-02-02,gameplay minimal silent hill short message ’ attempt take current disturbing issue today ’ young adult population worldwide one delivers many way minor missed older gamers may check story one early feel targeted toward younger audience said get past simplicity younger focus storyline good “ lost maze ” effect effect applies two sharply different environment gameplay section one lost maze thought trying decipher reality ’ lost maze despair trying escape demon lead intrigue frustration section try understand main character internal struggle kami hate strong today ’ gaming world justifiable said critic claiming game ’ story gameplay lacking missing two key point whodoneit whatreallyhappened story answer question becomes clear early instead journey personal trauma commentary chain abuse often found carving trauma generation generation happy critic missed likely mean relatively traumaless life narrative based journey completely free narrative based journey mean lack intriguing “ buttonology ” yes made associated gameplay acceptable yes game lack depth variation go basically walk discover scenario run survive scenario repeatedly course three chapter ’ hour game designed tell story narrative atmosphere silent hill never engaging varied intriguing gameplay anyone say otherwise wearing nostalgia glass let ’ stop dumping new silent hill stuff simply ’ hip cool expected thing day real complaint game lack graphical consistency look amazing part real next gen feel moment though feel like something ’ seen lategeneration p game overall solid still ’ give faith kami ’ ability properly handle silent hill ip moving forward hey ’ start,negativo
333,333,"Silent Hill The Short Message is a free to play game that youcan finish in a hour or two time. The game isn't what you think in terms of other games. It's a short film like with mixed of gameplay corridor areas. The game does well for what I mean by this is generally the game is extremely short with little interaction and maybe 1 or 2 puzzles to solve. Chase sequence is very frustrating..there is no combat just run away from something and hopefully you don't get caught if you do you must start all over again like a roguelike type to learn from your mistakes. 

The game hits hard on mental health issues, bullying, and self-harm and seeing alot of negative reviews didn't quite get the message here. It's a powerful message and glad to see more games like this. On a technical side the performance is pretty shoddy..stuttering and framework needs a patch but why bother the game is only 1 hour to 1 hour 45 mins long at that. My score for Silent Hill The Short Message is a 9.",OdinX,2024-02-02,silent hill short message free play game yuan finish hour two time game isnt think term game short film like mixed gameplay corridor area game well mean generally game extremely short little interaction maybe puzzle solve chase sequence frustratingthere combat run away something hopefully dont get caught must start like roguelike type learn mistake game hit hard mental health issue bullying selfharm seeing alot negative review didnt quite get message powerful message glad see game like technical side performance pretty shoddystuttering framework need patch bother game hour hour min long score silent hill short message,positivo
334,334,Great gameplay awesome sound track true addition to the silent hill franchise. Regardless of what the so called integrity less game journalist say.,Azagoth,2024-02-02,great gameplay awesome sound track true addition silent hill franchise regardless called integrity le game journalist say,positivo
335,335,"**** game, **** Sony for bringing games like this.. These types of games are native to Xbox, not Sony.
Where did the quality team go to check the game before it was released?",TheButcher,2024-02-02,game sony bringing game like type game native xbox sony quality team go check game released,positivo
336,336,"An absolute mess, and very disappointing. The game plays in the same manner as PT, with a lot of time spent backtracking through dark corridors but the similarities end there. The script and voice acting are atrocious, characters have no redeeming qualities, the message is ham fisted and impossible to care about. On a mechanical level the design is poor. Other than the graphics I cannot find anything to praise. You will likely hate this, and you will not find a single scare here other than the realisation that you wasted 3 hours of your life.",Necro,2024-02-02,absolute mess disappointing game play manner pt lot time spent backtracking dark corridor similarity end script voice acting atrocious character redeeming quality message ham listed impossible care mechanical level design poor graphic find anything praise likely hate find single scare realisation wasted hour life,negativo
337,337,"This is a good game for a free game like this, interesting story and great visuals made this game enjoyable for me. It was a 8/10 game for me but it surely don't deserve this negative reviews i just highly recommend you play it",AmirAJ,2024-02-02,good game free game like interesting story great visuals made game enjoyable game surely dont deserve negative review highly recommend play,positivo
338,338,"it gives me a lot of laughter and at the same time a lot of pity as the worst enemy of silent hill is not only konami but the fans themselves who never grew up and want the new games to be like when they were 5 years old more than 20 years ago... without a doubt we fans are toxic and zero constructive critics. Short Message is different, yes, like silent hill the room among others where the psychological terror is explored outside the village, there is a user out there that gives me a lot of laughter ""zombie 66"" that alludes that the game is bad for exploring issues of mental illness, at least the tetralogy explores this and it is VERY OBVIOUS, just for that I give it 9, to support future titles better. A free game that's what it's worth, people expect a free sh AAA and when they want.",Axebrossia,2024-02-02,give lot laughter time lot pity worst enemy silent hill kami fan never grew want new game like year old year ago without doubt fan toxic zero constructive critic short message different yes like silent hill room among others psychological terror explored outside village user give lot laughter zombie alludes game bad exploring issue mental illness least tetralogy explores obvious give support future title better free game thats worth people expect free sh aaa want,positivo
339,339,"É um jogo decepcionante. Por se tratar de um jogo que marcaria o ""renascimento""da franquia Silent Hill, esperava que ele seria muito mais ambicioso. Aparenta que miraram no P.T. de Kojima e acertaram em um jogo de terror genérico, que é monótono e maçante, onde boa parte do tempo vc está apenas movendo sua personagem pra frente dentro de um enredo meia boca. Um dos únicos pontos positivos é o monstro perseguidor (apenas monstro, as perseguições são chatas extremamente previsíveis e ""scripitadas""), pois ele tem um visual amedrontador e imponente",Pedrolas,2024-02-02,disappointing gamebecause game would mark renaissance silent hill franchise hoped would much ambitious seems aimed ptkojima got right generic horror game monotonous dull time moving character ahead inside half mouth proton positive point persecution monster monster persecution boring extremely predictable scripted frightening imposing look,negativo
340,340,"Juegazo, porfin silent hill regresa a lo psicológico, a las bases de sus éxito sin ser perfecto, buenos gráficos, le falta a la jugabilidad, pero tiene una historia muy buena y actual un 10 por este regreso a sus bases sin serperfecto",OthoGx,2024-02-02,game portion silent hill return psychological foundation success without perfect good graphic lack gameplay good current story return base without serperfect,neutro
341,341,[SPOILER ALERT: This review contains spoilers.],ZombiEater,2024-02-02,spoiler alert review contains spoiler,positivo
342,342,"Konami took the elegant way PT conveyed information to the player and Forspoken’d it. You can’t take two steps without this stupid girl spouting a poorly written, poorly acted line of dialogue blatantly conveying what she—and by extension the player—is/should be feeling. It is exposition at its very worse and Konami has driven any poential into the ground.

Also, no motion blur slider? No camera sensitivity slider? The motion blur is particularly egregious, it’s making me nauseous.",Balaam,2024-02-02,kami took elegant way pt conveyed information player forspoken ’ ’ take two step without stupid girl sporting poorly written poorly acted line dialogue blatantly conveying she—and extension player—should feeling exposition worse kami driven potential ground also motion blur slider camera sensitivity slider motion blur particularly egregious ’ making gaseous,positivo
343,343,"J’ai beaucoup aimer le jeux, même si l’histoire est prévisible c’étaitquand même très intéressant, les graphismes étaient très bien et jolie, le jeux est court et le gameplay et facile pu tu dois juste marcher et appuyer sur des boutons, mais le jeux est gratuit donc déjà ça c’est cool, donc en finale, un jeux totalement gratuit avec une histoire intéressante, avec des beaux graphismes hélas court et avec un gameplay facile, mais quand même, je vous le recommande.",Alihadjiev,2024-02-02,love game lot even story predictable even interesting graphic good pretty game short gameplay easy walk press buttonsbut game free already cool final completely free game interesting story beautiful graphic ala short easy gameplay still recommend,positivo
344,344,"For what it is, this is a solid entry in the series, especially considering the quality of the last few Silent Hill titles. Focusing on the negative first, the chase sequences are occasionally frustrating and often unclear, tending to be trial-and-error with no clear end. The protagonist also ends up being the least interesting and most annoying character with incredibly whiny dialogue. On the bright side, the atmosphere is phenomenal with greatly detailed environments and music that perfectly fits the environment. The gameplay is simple and borrows slightly from the infinitely better P.T. but still manages to be enjoyable and enticingly pulls you farther into the narrative. As far as the story goes, the developers deliver a self-aware tale of suicide and social media that fits well into the world of Silent Hill. A solid horror title and a great time when you recall that it cost you nothing.",Nevbear,2024-02-01,solid entry series especially considering quality last silent hill title focusing negative first chase sequence occasionally frustrating often unclear tending trialsanderrors clear end protagonist also end least interesting annoying character incredibly shiny dialogue bright side atmosphere phenomenal greatly detailed environment music perfectly fit environment gameplay simple borrows slightly infinitely better pt still manages enjoyable enticingly pull farther narrative far story go developer deliver delaware tale suicide social medium fit well world silent hill solid horror title great time recall cost nothing,positivo
345,345,"Silent Hill: The Short Message tells the story of a young girl named Anita, and her struggles that she (and many other teenagers) often go through in the modern day due to social media, bullying, abuse, social status, and becoming someone your not just to fit in. It has a lot to do with anxiety, depression, and the unfortunate self harm that can happen when people don't get the help they need. The game doesn't take any time to get into its scares. From the moment I hit new game, I felt a sense of uneasiness, from start to finish. It's a fun game that tells a very deep story, and will make you dread opening every door. This game reminded me exactly why I fell in love with the Silent Hill franchise to begin with, and it was under two hours long. The game also had some easter eggs and call backs to the older games. My only complaint was the cutscenes were poorly dubbed. This is a must play for any psychological horror fan. The game absolutely blew me away in it's very short runtime. A very hopeful future for the Silent Hill franchise going forward ""8/10""",JustCallMeHomer,2024-02-01,silent hill short message tell story young girl named anita struggle many teenager often go modern day due social medium bullying abuse social status becoming someone fit lot anxiety depression unfortunate self harm happen people dont get help need game doesnt take time get scare moment hit new game felt sense uneasiness start finish fun game tell deep story make dread opening every door game reminded exactly fell love silent hill franchise begin two hour long game also easter egg call back older game complaint cutscenes poorly dubbed must play psychological horror fan game absolutely blew away short runtime hopeful future silent hill franchise going forward,negativo
346,346,"An excellent interpretation of the SH1 in a modern way. those who say that this is not SH, are you sure you played the old games?XD The first SH is literally on the same themes. Bad parents and bullying at school.",LogosRiding,2024-02-01,excellent interpretation sh modern way say sh sure played old games first sh literally theme bad parent bullying school,neutro
