,Unnamed: 0,Comentario,Nome,Data,Comentario_Limpo,Sentimento
4918,4918,"It's bloated with boring side quests that feel like chores.
They watered down the original story and cut the prison under golden saucer completely. 
Mini-games everywhere it's like they spent more time developing those than trying to implement a cool idea like carry-over progression.
A 1:1 Remake would have been far more enjoyable.",Khanthedruid,2024-03-15,bloated boring side quest feel like core watered original story cut prison golden saucer completely minigames everywhere like spent time developing trying implement cool idea like carryover progression remake would far enjoyable,positivo
4919,4919,"As a huge fan of the original game, I went in with low expectations. I found Remake good but not amazing, especially in hard mode. I probably would give that game a 7.5-8/10. 

But Rebirth is a genuinely amazing game. The team behind the game have paid attention to the fact that long-time lovers of the series have been calling out for a comprehensive world map, and have delivered a world that feels massive, alive and exciting, a feat not achieved by Square since FFXII.

This game feels like Square have finally decided to look at the gaming industry as a whole and take inspiration from its peaks. When playing, I have felt the game must have had inspiration from a number of other prolific titles, such as Uncharted, Horizon Forbidden West, Ghost of Tsushima, the Assassin's Creed games, and for sidequest design, Witcher 3. This all combines into an amazing experience for the player, and I simply can't believe they've pulled it off. 

The depth they have applied to your interactions with the main party is spectacular, and a truly loyal and believable expansion of the links between characters in the original FF7. 

While Remake left me with some concern about the direction the team were taking, Rebirth has more than allayed my concerns, and I can not wait to see what they deliver with the third installment, whenever that should be ready to drop.

Edit: As my playthrough has continued, I have grown someone weary of the formula of the game and some map design, and some minigames in particular have affected my enjoyment significantly (including, in particular, one that cannot be skipped). For that reason, I am marking this down to an 8.",Icyelemental,2024-03-15,huge fan original game went low expectation found remake good amazing especially hard mode probably would give game rebirth genuinely amazing game team behind game paid attention fact longtime lover series calling comprehensive world map delivered world feel massive alive exciting feat achieved square since xii game feel like square finally decided look gaming industry whole take inspiration peak playing felt game must inspiration number prolific title uncharted horizon forbidden west ghost tsushima assassin creed game sidequest design pitcher combine amazing experience player simply cant believe theyre pulled depth applied interaction main party spectacular truly loyal believable expansion link character original ff remake left concern direction team taking rebirth played concern wait see deliver third installment whenever ready drop edit playthrough continued grown someone weary formula game map design minigames particular affected enjoyment significantly including particular one skipped reason marking,positivo
4920,4920,Square Enix have once again outdone themselves with yet another masterful game. Truly breathtaking and a spectacle for modern RPGs!,kxramo,2024-03-15,square enix outcome yet another masterful game truly breathtaking spectacle modern rpg,positivo
4921,4921,"What can I say?
It’s Final Fantasy VII in modern times and graphics.
Gameplay it’s excellent and exciting.
The OST it’s on another level, far beyond god tier.
To me, this game has already won the GOTY award.",Alyoxar,2024-03-15,say ’ final fantasy vii modern time graphic gameplay ’ excellent exciting ost ’ another level far beyond god tier game already got award,positivo
4922,4922,"Rebirth is what a modern JRPG should feel, play, and look like. It's a passion project by its original creators, designed for its fans but also manages to draw new players with its fantastic wordbuilding, immense environments and unexpected twists. A fitting successor for one of the best RPGs of all time.",GSTDiandre,2024-03-15,rebirth modern rpg feel play look like passion project original creator designed fan also manages draw new player fantastic wordbuilding immense environment unexpected twist fitting successor one best rpg time,positivo
4923,4923,"Cinemática, camina, cinemática, camina, camina despacio, cinemática, camina más despacio, combate de 20 minutos, combate de 25 minutos, camina, cinemática, combate de 30 minutos, cinemática, minijuego obligatorio de 2 horas ... Repetir esquema durante 60 horas de historia.

Puro relleno fan service, contenido recortado del juego original para sustituirlo con interminables horas de cinemáticas, minijuegos y misiones secundarias insulsas. No sólo han modificado el guion del juego original para peor, sino que también han modificado su argumento. Todo personaje secundario o acción superflua de los protagonistas merece una cinemática, desde abrir una puerta hasta decir ""buenos días"". 
Le doy 2 puntos, uno por la recreación del escenario del juego original, que no por el estilo visual, y otro por la banda sonora, que a veces falla estrepitosamente pero es buena en líneas generales.
El tramo final es sencillamente atroz.",Sama,2024-03-15,cinematic walk cinematic walk walk slowly cinematic walk slowhistory hour pure filling fan service trimmed content original game replace endless hour cinematic minijugos instulsive secondary missionsnot modified script original game worse also modified argumentevery secondary character superfluous action protagonist deserves cinematic opening door say good morning give point one recreation stage original game visual style another soundtrack sometimes fails loudly good general final stretch simply atrocious,positivo
4924,4924,Exceeded my expectations. Best game of 2024. Best game ever. Everything was great about it.,moonshine,2024-03-15,exceeded expectation best game best game ever everything great,positivo
4925,4925,"Square Enix you really did. Finally I find the final fantasy of my childhood, big, beautiful, generous, with secrets, a good story, endearing characters, a worldmap that opens little by little until the apotheosis. The links between the characters are magnificent. This road movie aspect is a gem. I had not liked a final fantasy so much since the 6,7,8,9. True masterpiece ! Congratulations !!!

The only downside is that there may even be too much to do, which sometimes dilutes the narrative a little too much..",Chabs,2024-03-15,square enix really finally find final fantasy childhood big beautiful generous secret good story entering character worldcup open little little apotheosis link character magnificent road movie aspect gem liked final fantasy much since true masterpiece congratulations downside may even much sometimes dilute narrative little much,positivo
4926,4926,"Great game, great gameplay, a big variety of enemies, beautifully crafted characters.",Spudo,2024-03-15,great game great gameplay big variety enemy beautifully crafted character,positivo
4927,4927,[SPOILER ALERT: This review contains spoilers.],Sleckers,2024-03-13,spoiler alert review contains spoiler,positivo
4928,4928,"Two weeks of wasted scientific research time and 120 paid hours were completed.  It is indeed the best FF in recent years. It has been a long time since I felt depressed after finishing the game.  I guessed that there would be two Aerith, one dead and one alive, but I didn't expect that SE merged the two worlds and killed Aerith again.  However, the player's wish to help Aerith block the sword was still fulfilled, even though blocking it was of no use.  The screenwriter's level of skill is really good.  When I played Remake, I hadn’t even started studying for a Ph.D., and now I’m about to graduate. I wonder if I can become a professor by the time I play the third part.",LeZzzZZzZ,2024-03-15,two week wasted scientific research time paid hour completed indeed best ff recent year long time since felt depressed finishing game guessed would two earth one dead one alive didnt expect se merged two world killed earth however player wish help earth block sword still fulfilled even though blocking use screenwriter level skill really good played remake ’ even started studying phd ’ graduate wonder become professor time play third part,positivo
4929,4929,"Big fan of the original. I have replayed it multiple times throughout the years. I was very worried about this game, but squenix managed to fill this game with so much effort and care it bleeds out in every interaction. To keep it short the characters alone are exactly how I imagined them years ago. The additional interactions and content expand upon the universe in much needed ways and have not detracted from the original in anyway imo. It hits all the OG story beats and adds so much more. The emotional moments hit hard and the music is solid. I'll trust Nomura and company for now and I greatly look forward to part 3. I hope they end this series with the justice it deserves after so long. If your on the fence about it, then don't be. You will get your money's worth and the ride is worth it even with some of the changes. Some change is good and this seems to be the case so far here.",Maotok,2024-03-14,big fan original replayed multiple time throughout year worried game squenix managed fill game much effort care breeds every interaction keep short character alone exactly imagined year ago additional interaction content expand upon universe much needed way retracted original anyway imo hit og story beat add much emotional moment hit hard music solid ill trust noma company greatly look forward part hope end series justice deserves long fence dont get money worth ride worth even change change good seems case far,positivo
4930,4930,"if you play the game beginning to end,  do no challenges  no hard mode and no minigames its a 8/10. but when you dive deeper it falls apart, 
Horrible combat probably the worst jrpg /action combat out there, worse than rpg like tales, star ocean, genshin, etc,
worse action then most action games DMC Kingom Hearts. souls games. 
Poor enemy animation that barley give any warning before attacks., enemies spin on their heal to hit you. the worst tracking i have ever seen, except for some of your attack that sometimes go opposite of locked on enemy. once i dodged under a jumping worm and it speeen 1080¤ in the air just to hit me. ai will walk into aoe attacks or just stand and block

Cheap Instant wipe attack in fights that can last 20 minutes
Cheap grab moves that kill or take party member out of fight.
Cheap attack that look and are named fire/lighting/ice that don´t count as such and ignore your defense against such elements.

hard mode was easy compared to previous game but it turned the game into a cheap clone of Sekiro were you just run around and parry to fill stagger attack. and again. un-skippable cut scenes during battle are annoying to see after every five attacks only to die to instant wipe bs being forced to see them again and again.

super toxic minigames that require extreme precision and skill to finish for rewards, some games  20plus try to  get reward and there are allot. game literally wants you to  learn the piano on sticks, so sad because some minigames are fun but quickly become a place for frustration/anger.

and wort of all CHADLEY Never Shuts The F up. while doing side quest and map things, he and i counted in 1 hour he called 20 times. before/after fighting monster he calls, after finding item he calls, after walking he calls... he is everywhere yapping, .you cant even enter or exit combat simulator without him Yapping his nasty gums, and during his yapping cant enter combat simulator or menu some times

worst offender is stupid modern square QTE events especially during some emotional cut scenes that ruin whats happening on screen cuz mash dem l2 r2  haptic buttons  ahjuuk vewwy fun, said no one ever about QTE

Visuals are good in towns and cut scenes but for the most have bad lighting, shadows, draw distance, or blurry image quality, its an Old version of UE4 and goes not feel current gen.",cid,2024-03-14,play game beginning end challenge hard mode minigames dive deeper fall apart horrible combat probably worst rpg action combat worse rpg like tale star ocean genshin etc worse action action game dmc kingdom heart soul game poor enemy animation barley give warning attack enemy spin heal hit worst tracking ever seen except attack sometimes go opposite locked enemy lodged jumping worm spleen ¤ air hit ai walk are attack stand block cheap instant wipe attack fight last minute cheap grab move kill take party member fight cheap attack look named firelightingice don´t count ignore defense element hard mode easy compared previous game turned game cheap clone senior run around party fill stage attack unstoppable cut scene battle annoying see every five attack die instant wipe b forced see super toxic minigames require extreme precision skill finish reward game plus try get reward allow game literally want learn piano stick sad minigames fun quickly become place frustrationanger wort charles never shuts f side quest map thing counted hour called time beforeafter fighting monster call finding item call walking call everywhere mapping cant even enter exit combat simulator without mapping nasty gum mapping cant enter combat simulator menu time worst offender stupid modern square te event especially emotional cut scene ruin whats happening screen cup mash dem l r tactic button ahjuuk very fun said one ever te visuals good town cut scene bad lighting shadow draw distance blurry image quality old version ue go feel current gen,negativo
4931,4931,"FF7 is one of my favourite games of all time and I really enjoyed Remake. That said, Rebirth is so bloated with nonsense quests that destroy everything that was good about the original story. Square have just become so uncreative with gameplay. Sooooo many “go here and collect this” quests just to pad the game time so they can milk it for 3 releases.

After playing boulders, skate three, where everything you do actually matters this game seems like a giant waste of time. I really wanted to like it but it just ****.",Adamopolis,2024-03-14,ff one favourite game time really enjoyed remake said rebirth bloated nonsense quest destroy everything good original story square become creative gameplay voodoo many “ go collect ” quest pad game time milk release playing boulder skate three everything actually matter game seems like giant waste time really wanted like,positivo
4932,4932,Probably the best entry on this franchise since FFX. Vast improvement from FF7 Remake especially with the open world.,Renan_fox,2024-03-14,probably best entry franchise since ffx vast improvement ff remake especially open world,positivo
4933,4933,"This game is perplexing. I *want* to love it, but it suffers from all the same modern day Square Enix excesses that made Kingdom Hearts 3 a less than perfect experience. Everything feels style over substance and, 35 hours in, I keep stopping to question myself why am I still doing all the bloated open world crap.  For every moment of brilliance, there are three ""wtf were they thinking?!"" Moments. The menu is a nightmare to navigate, resuming from a checkpoint can result in hours of gameplay deleted and Chadley. Oh my god Chadley. I die a little bit inside every time they appear.  This game *should* be amazing and I am sure many people will disagree with me. For me, the game feels more of a chore than a joy. This just isn't the follow-up to FF7R I was hoping for.",Artimecion,2024-03-14,game perplexing want love suffers modern day square enix excess made kingdom heart le perfect experience everything feel style substance hour keep stopping question still bloated open world crap every moment brilliance three wtf thinking moment menu nightmare navigate resuming checkpoint result hour gameplay deleted charles oh god charles die little bit inside every time appear game amazing sure many people disagree game feel core joy isnt followup ffr hoping,positivo
4934,4934,"had to create a metacritic account just to post this. i loved the og ff7, thought the remake was alright, like 8/10, but rebirth solves all complaints i had, this game is good as hell. some people think the world intel might get repetitive but it feels so satisfying seeing the completion bar go up imo. if there's anything i don't like is just weird anime lowkey pervert stuff sprinkled in there you wouldn't see in a western game (it's very light and not at all common but i'd still prefer not to see it), but hey it's a JRPG with a 16+ rating so it was expected. the game is awesome though, the combat and characters and story and moments and minigames etc. are sick it nails pretty much everything except maybe nomura story stuff if you don't like that but overall it's a must play",manoameno,2024-03-14,create metacritic account post loved og ff thought remake alright like rebirth solves complaint game good hell people think world intel might get repetitive feel satisfying seeing completion bar go imo there anything dont like weird anime hockey percent stuff sprinkled wouldnt see western game light common id still prefer see hey rpg rating expected game awesome though combat character story moment minigames etc sick nail pretty much everything except maybe noma story stuff dont like overall must play,positivo
4935,4935,"As a giant fan of the original FF7 it warms my heart to see the enormous level of love and care Square managed to put into this game. From the gameplay, the presentation, the music (oh god, the music), the fleshed out story and most of all: the characters how I remember them from back in the day—the game is an absolute masterpiece and the best Final Fantasy game since the golden era in the 90s. It is not a love letter for FF fans; it’s a marriage proposal.",Mychel_Nox,2024-03-14,giant fan original ff warms heart see enormous level love care square managed put game gameplay presentation music oh god music fleshed story character remember back day—the game absolute masterpiece best final fantasy game since golden era love letter ff fan ’ marriage proposal,positivo
4936,4936,"Even before delving into Part 2 of this captivating journey, I had a premonition that its ending would leave a lasting impression. As a gamer who hadn't even experienced the original, I found myself deeply moved by the narrative's emotional resonance. The meticulous crafting of the storyline for Part 3 hints at a deeper purpose behind the developers' efforts, suggesting that this project is more than just a commercial endeavor—it's a heartfelt homage to the universe they've painstakingly built. The poignant melody Aerith sings in Chapter 12 resonated with me deeply, serving as a testament to the game's ability to evoke powerful emotions through its music.",PrettyFlacko,2024-03-14,even leaving part captivating journey preposition ending would leave lasting impression gamer hadn even experienced original found deeply moved narrative emotional resonance meticulous crafting storyline part hint deeper purpose behind developer effort suggesting project commercial endeavor—its heartfelt homage universe theyre painstakingly built poignant melody earth sings chapter resonate deeply serving testament game ability evoke powerful emotion music,positivo
4937,4937,"Final Fantasy VII Rebirth is a love letter to the fans of this series. Clearly, the developers poured their hearts and souls into this project. It's the best game I've ever played and might well be the best game in the FF series so far.",Revolvere,2024-03-14,final fantasy vii rebirth love letter fan series clearly developer poured heart soul project best game ive ever played might well best game ff series far,positivo
4938,4938,"+ Graphics overall look great.
+ Story is really good with changes making it still fresh.
+ Music is very good.
+ The battle system is alot of fun and the synergy between characters gives the sense that the character have bonded since Remake part 1.
+ The Open world is given in bit so it isn't overwhelming and the different chocobo mounts make exploration in each feel different.
+ The verity in side content helps prevent the game getting boring while other open world games the side content can feel more like work. The side quest are also very good and some have parts of the map pacifically made for them.
- The game has too much side content. I think the towers and the scanning crystals should have been cut from the game.
- The mini games are mostly very good. Queens Blood is great and the piano mini games controls are too imprecise.
- The mini games do appear in the main story and when the game has so many mini games having them also apear in the main story is a bit overkill.
- Music sometimes makes it hard to hear the voices.
- Battles towards the end are made difficult by been very cheap.
- The ending is confusing and rushed forward earlyer into the story.
= Overally I liked Remake part 1 bit more as I prefer the games story focus. Rebirth makes the mistake of having more side content then main story making the side content feel like the main game and the story simply been a means to get the next wave of side content. It's very much a high quality open world style game for those who prefer that and I actally did really enjoy doing the side content which is rare for me. Even though I did have some issue with the game, It still has been the most fun I have had with a game in some time and so it's still got to have high marks.",OwtDaft,2024-03-14,graphic overall look great story really good change making still fresh music good battle system alot fun synergy character give sense character bonded since remake part open world given bit isnt overwhelming different chocobo mount make exploration feel different verify side content help prevent game getting boring open world game side content feel like work side quest also good part map specifically made game much side content think tower scanning crystal cut game mini game mostly good queen blood great piano mini game control imprecise mini game appear main story game many mini game also appear main story bit overkill music sometimes make hard hear voice battle towards end made difficult cheap ending confusing rushed forward earlier story overall liked remake part bit prefer game story focus rebirth make mistake side content main story making side content feel like main game story simply mean get next wave side content much high quality open world style game prefer actually really enjoy side content rare even though issue game still fun game time still got high mark,positivo
4939,4939,Très bon jeu mais avec de grosses lacunes techniques dommage :/ j’espère que certains patch amélioreront le mode performance :/,Tony-Truand,2024-03-14,good game big technical shortcomings damage hope patch improve performance mode,positivo
4940,4940,[SPOILER ALERT: This review contains spoilers.],jackstrow,2024-03-14,spoiler alert review contains spoiler,positivo
4941,4941,I always dreamt to play Final Fantasy 7 in the way I am allowed in Rebirth. A childhood dream comes true. Thank you SE!,Tidus,2024-03-14,always dream play final fantasy way allowed rebirth childhood dream come true thank se,positivo
4942,4942,A significant improvement in each of the aspects of its predecessor. The perfomancemode should be worked but still manages to bring Us  astouning visuals,Elalien,2024-03-14,significant improvement aspect predecessor perfomancemode worked still manages bring u astounding visuals,positivo
4943,4943,El mejor juego que haya experimentado jamás. Un final que te quiebra la mente. 10/10,PedroAmar,2024-03-14,best game ever experienced end break mind,positivo
4944,4944,"Rebirth is a massive improvement over Remake, a stellar rpg which sets an example for what future Final Fantasy games should look and feel like. Although the game suffers from a few minor pacing issues due to forced mini games and some´ questionable storytelling decisions, those details are easily overshadowed by its accomplishments in gameplay, character development, world exploration, soundtrack and diverse activities. Final Fantasy VII Rebirth is by all means not perfect, and I can understand that some expansions and changes to the keypoints don't sit well with purists. But, taking the game for what it is, it surely delivers in what it is supposed to be - an immersive rpg worth spending hundreds of hours playing for those who craves for adventures without seat belts.",njugen,2024-03-14,rebirth massive improvement remake stellar rpg set example future final fantasy game look feel like although game suffers minor pacing issue due forced mini game some´ questionable storytelling decision detail easily overshadowed accomplishment gameplay character development world exploration soundtrack diverse activity final fantasy vii rebirth mean perfect understand expansion change reppoints dont sit well jurist taking game surely delivers supposed immersive rpg worth spending hundred hour playing graves adventure without seat belt,positivo
4945,4945,"What a fantastic journey that was.
After 96 hours i finally completed my first Playthrough and the game delivered.
I'm just waiting for the last part now! (and i have more questions than before XD )

Personal vote 9.5/10",Sgaragarru,2024-03-14,fantastic journey hour finally completed first playthrough game delivered im waiting last part question xd personal vote,positivo
4946,4946,"Love it all the things i want for an rpg is in it, so much passion and attention that poured on this game is unreal",win,2024-03-14,love thing want rpg much passion attention poured game unreal,positivo
4947,4947,"Final Fantasy VII Rebirth stands as a testament to the timeless appeal of Square Enix's iconic RPG, reimagined for a new era. From the moment you're reintroduced to the dystopian world of Midgar, it's evident that this isn't just a graphical overhaul but a meticulous reworking of every facet of the beloved original.

Graphically, the game is breathtaking. The meticulously crafted environments are brought to life with stunning detail, while character models are imbued with a level of expressiveness that adds depth to every interaction. Whether you're exploring the slums of Sector 7 or scaling the towering plateaus of Sector 5, every corner of Midgar feels alive and brimming with secrets waiting to be uncovered.

But visuals alone do not define Final Fantasy VII Rebirth. The gameplay has been refined and expanded upon, seamlessly blending classic turn-based combat with modern innovations. The revamped Materia system offers a wealth of strategic depth, allowing players to customize their party's abilities to suit their playstyle. Each character feels distinct, with unique skills and abilities that encourage experimentation and mastery.

Of course, it wouldn't be Final Fantasy without a captivating narrative, and Rebirth delivers in spades. While staying true to the core storyline that captivated millions, the game weaves in new subplots and character arcs that breathe fresh life into familiar faces. From Cloud's internal struggles to the enigmatic presence of Sephiroth, every moment is infused with emotional resonance that will keep players engaged from start to finish.

It's not without its flaws, of course. Some pacing issues crop up in the later chapters, and purists may lament certain deviations from the original plot. However, these minor quibbles pale in comparison to the overall experience offered by Final Fantasy VII Rebirth.

In conclusion, Final Fantasy VII Rebirth is a masterful reimagining **** classic. With its stunning visuals, refined gameplay, and captivating narrative, it sets a new standard for what a remake can achieve. Whether you're a long-time fan or a newcomer to the series, this is an adventure that demands to be experienced.",TheLoudFellow,2024-03-14,final fantasy vii rebirth stand testament timeless appeal square enix iconic rpg remained new era moment youre reintroduced dystopian world midway evident isnt graphical overhaul meticulous reworking every facet beloved original graphically game breathtaking meticulously crafted environment brought life stunning detail character model imbued level expressiveness add depth every interaction whether youre exploring slum sector scaling towering plateau sector every corner midway feel alive trimming secret waiting uncovered visuals alone define final fantasy vii rebirth gameplay refined expanded upon seamlessly blending classic turnbased combat modern innovation revamped materia system offer wealth strategic depth allowing player customize party ability suit playstyle character feel distinct unique skill ability encourage experimentation mastery course wouldnt final fantasy without captivating narrative rebirth delivers spade staying true core storyline activated million game weave new subplot character arc breathe fresh life familiar face cloud internal struggle enigmatic presence sephiroth every moment infused emotional resonance keep player engaged start finish without flaw course pacing issue crop later chapter jurist may lament certain deviation original plot however minor quibble pale comparison overall experience offered final fantasy vii rebirth conclusion final fantasy vii rebirth masterful remaining classic stunning visuals refined gameplay captivating narrative set new standard remake achieve whether youre longtime fan newcomer series adventure demand experienced,positivo
4948,4948,"They would rather put a bunch of rubbish mini-games than lay out a good plot, and the ending would be a mess.",Rocksmith,2024-03-14,would rather put bunch rubbish minigames lay good plot ending would mess,positivo
4949,4949,Un jeu excellent. Je ne peux pas mettre moins de 10 à ce jeu vu tout le travail acharné et la passion mis à l’intérieur. Comparé à d’autres license qui font le strict minimum.. Ce jeu pousse tout au maximum. L’open-word est gigantesque s’en est limité choquant. Le seul bémol sont les mini-jeux très présent qui ont failli me faire décrocher tellement ils sont nombreux. Les textures souvent baveuses à des moments mais ça ne gâche en rien le plaisir de jeu. J’espère que ce FINAL FANTASY marquera le coup en terme de ventes et pour la direction des FINAL FANTASY à venir.,Meggido,2024-03-14,excellent game put le game given hard work passion put insidecompared license make strict minimum game push everything much possiblethe openword gigantic limited shockingthe downside present minigames almost made take mantle often rolling texture time spoil pleasure play hope final fantasy mark blow term sale direction final fantasy come,positivo
5900,5900,"The best final fantasy in recent years.
If you a fan of the original you won't be disappointed with this reimagining.
Combat is likely the most rewarding of all the combat in ff series. 
Spectacular scene and graphic (albeit with a few missing/popping textures from time to time)
The characters are just fantastic. The best cast overall and they really made you care...
Must play.",Akegi,2024-03-14,best final fantasy recent year fan original wont disappointed remaining combat likely rewarding combat ff series spectacular scene graphic albeit missingpopping texture time time character fantastic best cast overall really made care must play,positivo
5901,5901,"Thanks Square-Enix
This game developed on the open world formula that you've been trying to get right since FF`15. Rebirth nailed it, it nailed everything that I loved so much about the original game, even though there were some certain mini-games that were a real slog. It didn't take away my enjoyment or love for this game.

A huge improvement on Remake (Which I enjoyed 8/10) 
And a huuuge improvement on FF16 which was good and in all fairness it probably only had Rebirth beat on the epic battle cut scenes.

Rebirth is a near perfect game for me. One I loved every second of.",Zierona,2024-03-14,thanks squareenix game developed open world formula youve trying get right since ff rebirth nailed nailed everything loved much original game even though certain minigames real log didnt take away enjoyment love game huge improvement remake enjoyed huge improvement ff good fairness probably rebirth beat epic battle cut scene rebirth near perfect game one loved every second,positivo
5902,5902,"A truly magical game that I would recommend to any RPG fan.

A beautiful story with characters that you can’t help but fall in love with, and an immersive world that manages to stay varied and engaging throughout the entire game.

A modern day masterpiece.",SammyKneen,2024-03-14,truly magical game would recommend rpg fan beautiful story character ’ help fall love immersive world manages stay varied engaging throughout entire game modern day masterpiece,positivo
5903,5903,"the quality of production is insane, a lot of love and sweat were put into this game, thats for sure. music, gameplay, visuals, all of that are outstanding in their own right.

There is one thing i really wish for future FF games. Please keep this ATB action/strategy combat mix. this combat is almost perfection, its action-packed but still leaves space for strategy.

one thing i personally disliked was chadley and his *** radiotowers. please let me explore the world on my own. if anything, the birds and esper stones really were obvious enough to find every location. chadley made the open world feel like a chore at times.

all in all, this is my favorite final fantasy game ever though. i love it, it is fantastic. the details are outstanding and i can easily recommend this game. it seems square enix finally found their way to develop great games again with ff16 being goot and ff7 rebirth being exceptional. i hope rebirth will be one of the big gameplay and open world foundations for square enix future games.",Kamizo,2024-03-14,quality production insane lot love sweat put game thats sure music gameplay visuals outstanding right one thing really wish future ff game please keep atb actionstrategy combat mix combat almost perfection actionpacked still leaf space strategy one thing personally disliked charles radiotowers please let explore world anything bird ester stone really obvious enough find every location charles made open world feel like core time favorite final fantasy game ever though love fantastic detail outstanding easily recommend game seems square enix finally found way develop great game ff good ff rebirth exceptional hope rebirth one big gameplay open world foundation square enix future game,positivo
5904,5904,"Un jeu incroyable, fidèle à l'original en allant encore plus loin, avec un traitement des personnages sublimés.
J'y joue avec mon fils, on se régal.
Conseillé à tous joueurs qui aiment les grandes épopée bien raconter avec des moments très forts.",Elvis,2024-03-14,incredible game faithful original going even treatment sublimated character play son enjoy advised player like large epic tell strong moment,positivo
5905,5905,"""Rebirth"" is flawless, Incredible, mind blown. Exceeded all expectations. Every byte, every pixel, every second of the game forces you to open your mouth and not close it. I don't want to talk about incredible graphics, perfect work by artists or perfect music. I want to talk about the dialogue and animation, and how incredibly they were executed. Every line and every emotion in every dialogue is meticulously thought out. There is nothing superfluous in them. Gameplay, game design, combat, leveling system, side quests, mini-games, everything is done flawlessly, every second of the game gives an endless amount of positive emotions.",AgniPhilosophy,2024-03-13,rebirth flawless incredible mind blown exceeded expectation every byte every pixel every second game force open mouth close dont want talk incredible graphic perfect work artist perfect music want talk dialogue animation incredibly executed every line every emotion every dialogue meticulously thought nothing superfluous gameplay game design combat leveling system side quest minigames everything done flawless every second game give endless amount positive emotion,positivo
5906,5906,"This is an amazing game with a lot of minor issues. The combat is by far it's strongest quality but also has some weird mechanics that add up over time to be pretty frustrating. There's a block and a dodge function but dodging nearly never works because enemies track your movement so no matter when you dodge or where, their attack will still land and stagger you. Blocking works but also seems prone to being getting staggered so no matter what, if the enemy attacks, you're probably going to get caught in a cycle of stun-lock until the enemy decides to stop waling on you. Outside of combat, the world is beautiful and fun to explore and has a lot to do in it. Now, exploration is great and yet there's no sense of discovery because they added these two hyper annoying birds - an owl to guide you to a point of interest and a chocochic to guide you to rest stops. They'll hunt you down and harass you until you follow them so they rob you of any sense of discovery and interrupt whatever you're doing constantly by making certain you follow them or else. And the character work is top-notch but even that, too, is sullied by the WORST voice acting conceivable. Yuffie is intolerable, I want to strangle her. Chadley and his sister are untenable and they ramble and ramble on and on! And there are these two tertiary girls, a merc in a blue hat, and some Hot Topic reject that's WAY TOO into the card game. These two girls are infuriating to listen to. They neg you, the player, nonstop. They're spiteful, insidious, toxic characters that just drag down my enjoyment every time they're on screen. Why the devs decided to put in so many terrible, awful, negative characters is beyond me. I want to enjoy the game. Relax, feel good, have fun playing the game. And yet 1/3 of the characters are just vapid killjoys for no reason! Amazing game. But has so many minor issues that add up over 80+ hours.",Montiero,2024-03-13,amazing game lot minor issue combat far strongest quality also weird mechanic add time pretty frustrating there block dodge function dodging nearly never work enemy track movement matter dodge attack still land stage blocking work also seems prone getting staggered matter enemy attack youre probably going get caught cycle unlock enemy decides stop walking outside combat world beautiful fun explore lot exploration great yet there sense discovery added two hyper annoying bird owl guide point interest chocochic guide rest stop they hunt harass follow rob sense discovery interrupt whatever youre constantly making certain follow else character work topnotch even bullied worst voice acting conceivable suffix intolerable want strange charles sister untenable gamble gamble two tertiary girl mere blue hat hot topic reject thats way card game two girl infuriating listen neg player nonstop theyre spiteful insidious toxic character drag enjoyment every time theyre screen devs decided put many terrible awful negative character beyond want enjoy game relax feel good fun playing game yet character valid killjoy reason amazing game many minor issue add hour,negativo
5907,5907,"A remake of Final Fantasy are big words. I liked the first part a lot but this second part goes much ****'s incredible how they have improved something that was already almost **** world looks incredible, full of details with millions of things to do, music, graphics, **** say the least, the textures that are of dubious quality are not annoying, but in some situations they are of low quality.",KChito_Review,2024-03-13,remake final fantasy big word liked first part lot second part go much incredible improved something already almost world look incredible full detail million thing music graphic say least texture dubious quality annoying situation low quality,neutro
5908,5908,"Final Fantasy VII Rebirth is a great game. The open world is expensive and packed with a whole lot of activities. The story is also a high point of the game: the scenes are extremely well directed, regarding the VAs, the visual effects, the dialogue... everything is really top notch here. The battle system has its own style - it's a good balance between the turn based system of the original FFVII and the action oriented battles of the modern Final Fantasy games. I'm now even more excited for the final part of this ambitious remake project! The graphics are good and the art design is impressive at times, but there are some caveats: some low resolution assets, problems with lighting, pop-ins... but nothing major I should say. I definitely recommend this game for any gamer!",jpalvest,2024-03-13,final fantasy vii rebirth great game open world expensive packed whole lot activity story also high point game scene extremely well directed regarding va visual effect dialogue everything really top notch battle system style good balance turn based system original vii action oriented battle modern final fantasy game im even excited final part ambitious remake project graphic good art design impressive time caveat low resolution asset problem lighting point nothing major say definitely recommend game gamer,positivo
5909,5909,"Love the combat, story, artstyle and especially the characters. I love the minigames, HOWEVER not when they're forced upon you, to progress the main story. Queen's Blood is especially frustrating and uninteresting. Gwent was not my thing in Witcher 3, hence why I didn't play that minigame and it wasen't forced upon the player, to progress the story.",MuzzButt,2024-03-13,love combat story artstyle especially character love minigames however theyre forced upon progress main story queen blood especially frustrating uninteresting went thing pitcher hence didnt play mitigate wasnt forced upon player progress story,positivo
5910,5910,[SPOILER ALERT: This review contains spoilers.],Vigilem,2024-03-13,spoiler alert review contains spoiler,positivo
5911,5911,"Tudo nesse jogo é incrível, SE acertou em cheio nessa obra prima,ansioso pela sequência",rodrigoreisange,2024-03-13,everything game amazing got right masterpiece eager sequence,positivo
